Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Cost,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
PUM430350,Men,Training,Puma Fuse 2.0,11,18,12670,6250,23,175606.2,45169,Online,mumbai,63106.2
PUM577867,Kids,Running,Puma King Match Jr FG,8,45,12740,6500,141.4,-237346.2,24-02-2023,Retail,kolkata,-529846.2
PUM941486,Kids,Run,Puma Softride Enzo Neo Jr,13,-2,9900,3840,49.9,,27/06/2022,Retail,MUMBAI,
PUM709644,Kids,Training,Puma Rise Jr,7,36,3600,1960,6.7,120916.8,20-01-2024,Retail,Lucnow,50356.8
PUM541685,Kids,Basketball,Puma Softride Rift Jr,8,28,5120,2630,8.5,131174.4,21-07-2023,Retail,Ahmedabad,57534.4
PUM262998,Men,Lifestyle,Puma Stewie 2,12,19,,1000,1.1,,45538,Retail,Jaipure,
PUM370921,Men,Soccer,Puma Smash v2,10,43,5690,2280,13.6,211394.88,29-07-2022,Online,Pune,113354.88
PUM203442,Kids,Training,Puma Suede Jr,12,21,12360,4940,28,186883.2,30-04-2023,Online,PUNE,420117.11
PUM839730,Women,Basketball,Puma Stewie 2 Team W,8,17,11070,3960,14,161843.4,18-11-2022,Online,Mumbay,94523.4
PUM721677,Men,Soccer,Puma All-Pro Nitro,N/A,14,9760,3910,34.4,89635.84,30-06-2023,Online,Lucknow,34895.84
PUM880475,Women,Soccer,Puma Future Ultimate FG W,13,27,8250,4580,36.9,140555.25,45654,Retail,Pune,16895.25
PUM411376,Men,Basketball,Puma All-Pro Nitro,13,50,8780,4640,42.6,251986,44656,Retail,bangalore,19986
PUM363833,Kids,Soccer,Puma Rise Jr,4,29,12350,5740,20.2,743946.37,44645,Retail,Ahmadabad,577486.37
PUM886715,Kids,Training,Puma Softride Rift Jr,13,3,6610,2390,19.9,15883.83,45588,Online,Mumbay,8713.83
PUM435155,Men,Basketball,Puma Retaliate 2,9,38,7870,3570,8.9,272443.66,31/07/2022,Online,Mumbay,136783.66
PUM174391,Women,Soccer,Puma Vikky v3,7,46,15070,8850,19,561508.2,13/07/2023,Retail,Pune,154408.2
PUM373294,Women,soccer,Puma Fuse 2.0 W,6,41,16580,5820,0.6,675701.32,45515,Retail,delhi,437081.32
PUM445299,Men,Lifestyle,Puma Liberate Nitro 2,4,14,0,3440,143.4,,22/12/2024,Online,Dehli,
PUM503115,Women,Training,Puma King Pro FG W,4,36,11830,6900,15,361998,45543,Retail,Kolkatta,113598
PUM967949,Kids,Basketball,Puma Attacanto Jr,4,7,11820,4400,30.2,57752.52,45465,Retail,Bangalore,26952.52
PUM450522,Kids,Running,Puma Rise Jr,7,12,5410,2160,23.2,49858.56,45056,Online,lucknow,23938.56
PUM710256,Kids,Basketball,Puma Suede Jr,12,20,9860,,17.1,163478.8,45069,Online,Kolkata,
PUM802173,Men,Training,Puma Future Ultimate FG,10,35,6240,3630,-2.4,223641.6,19/12/2023,Retail,delhi,96591.6
PUM591076,MEN,Soccer,Puma Fuse 2.0,7,41,4910,1950,39.1,122597.79,44652,Retail,Jaipur,42647.79
PUM447919,Women,Basketball,Puma Stewie 2 Team W,4,-7,7270,,25,,45303,Online,DELHI,
PUM297297,Men,Soccer,Puma RS-X,6,34,9660,0,43.6,185240.16,44590,Online,Chenai,
PUM660476,Men,Running,Puma Velocity Nitro 3,10,21,10890,4240,47.9,119147.49,44714,Online,jaipur,30107.49
PUM344599,Men,soccer,Puma Clyde All-Pro,8,29,2860,1040,4.3,79373.58,23/03/2022,Retail,JAIPUR,49213.58
PUM410968,Men,Lifestyle,Puma Ultra Ultimate FG,5,45,7370,3890,11.6,293178.6,45131,Retail,JAIPUR,118128.6
PUM208104,Women,Lifestyle,Puma Ella W,13,30,5900,2910,20.3,141069,45005,Retail,Bengaluru,53769
PUM909462,Men,Lifestyle,Puma Better Foam Prowl,4,22,7860,4680,17.1,143350.68,44737,Retail,mumbai,40390.68
PUM391971,Kids,Football,Puma Anzarun Lite Jr,5,26,3860,2100,24.7,75571.08,44675,Online,Pune,20971.08
PUM554392,Kids,Basketball,Puma Suede Jr,10,44,5100,2650,46.8,119380.8,25/06/2023,Retail,Mumbai,2780.8
PUM369232,Kids,Running,Puma Playmaker Pro Jr,12,8,16120,8470,15.9,108455.36,44695,Online,,40695.36
PUM850317,Women,Lifestyle,Puma Future Ultimate FG W,13,5,4720,2430,6.8,21995.2,45638,Online,Pune,9845.2
PUM714224,Men,Basketball,Puma Liberate Nitro 2,9,37,11640,4860,28.8,477382.88,14/01/2024,Retail,PUNE,297562.88
PUM601776,Women,Running,Puma Future Ultimate FG W,6,16,11770,4350,39.9,113180.32,23/08/2023,Retail,mumbai,43580.32
PUM573484,Woman,Basketball,Puma Future Ultimate FG W,13,19,11190,4770,13,184970.7,45445,Online,PUNE,94340.7
PUM914075,Kids,Lifestyle,Puma Turin Jr,4,17,,1290,7.6,,,Online,Mumbay,
PUM898100,Women,Training,Puma Magnify Nitro 2 W,6,32,7660,3950,8.4,224529.92,44653,Online,Kolkatta,98129.92
PUM527440,Kids,Basketball,Puma Evolve Run Mesh Jr,11,15,7940,3070,0.6,118385.4,44745,Retail,MUMBAI,72335.4
PUM708171,Kids,Basketball,Puma Softride Rift Jr,7,42,6230,2560,38.5,160920.9,45385,Online,Hyd,175854.31
PUM581284,Men,Running,Puma Ultra Ultimate FG,7,3,,4720,41.8,,45200,Retail,Bangalore,
PUM828590,MEN,Training,Puma Softride Premier,6,43,7470,3130,45.2,176023.08,45124,Retail,Kolkata,41433.08
PUM891457,Men,Running,Puma King Platinum 21,6,26,10890,5900,32.2,191968.92,23-07-2023,Online,Calcutta,38568.92
PUM431327,Women,Running,Puma Mayze Stack,9,-4,13800,6810,47,,45623,Retail,Hyderabad,
PUM401663,Women,TRAINING,Puma Stewie 2 Team W,10,37,14900,6340,0,551300,,Retail,Mumbai,316720
PUM604938,Kids,Basketball,Puma Rise Jr,10,7,10390,5280,7,67638.9,44781,Online,delhi,30678.9
PUM844457,Men,Soccer,Puma Liberate Nitro 2,7,26,8650,4020,43.7,126618.7,45652,Online,Channai,22098.7
PUM859063,Kids,Running,Puma Playmaker Pro Jr,5,4,12760,6420,3.2,49406.72,20-05-2023,Retail,Kolkatta,23726.72
PUM146560,Men,Soccer,Puma All-Pro Nitro,N/A,14,7150,2720,20.8,79279.2,44624,Online,Ahmadabad,41199.2
PUM506773,Men,Lifestyle,Puma Magnify Nitro 2,8,42,7970,4370,6.3,313651.38,,Online,Ahemdabad,130111.38
PUM568940,Kids,Basketball,Puma Attacanto Jr,8,13,6710,2960,27,63677.9,45308,Retail,delhi,25197.9
PUM483583,Kids,Running,Puma Softride Enzo Neo Jr,9,-5,6040,3330,2.2,,24-10-2024,Online,PUNE,
PUM631657,Women,Basketball,Puma Fuse 2.0 W,10,13,16580,6260,11.9,189890.74,44692,Online,Jaipure,108510.74
PUM903861,Women,Training,Puma Deviate Elite 3 W,9,41,5870,2100,14,206976.2,44897,Online,Bengaluru,120876.2
PUM553457,Kids,Lifestyle,Puma Softride Rift Jr,5,14,12960,6900,12.3,159122.88,44643,Online,Chenai,62522.88
PUM194693,Women,Running,Puma Velocity Nitro 3 W,XL,7,5510,1950,47.5,20249.25,25/12/2024,Retail,Mumbai,6599.25
PUM947915,Men,Basketball,Puma Ultra Ultimate FG,5,26,13390,7040,,,45190,Online,PUNE,
PUM957588,Kids,Basketball,Puma Playmaker Pro Jr,,6,6350,3040,18.2,64651.35,45114,Online,delhi,46411.35
PUM774349,Women,LIFESTYLE,Puma Ella W,9,49,19390,10400,17.6,782890.64,45416,Online,Bangalore,273290.64
PUM935922,Men,Basketball,Puma Attacanto FG,10,45,17170,9840,4,741744,27-02-2023,Retail,Channai,298944
PUM638040,Kids,Soccer,Puma Softride Enzo Neo Jr,10,9,11300,4020,1.1,100581.3,44666,RETAIL,JAIPUR,64401.3
PUM831862,Men,Lifestyle,Puma MB.03,12,20,5710,3380,2.4,111459.2,44944,Retail,Bangaluru,43859.2
PUM793721,Women,Soccer,Puma ForeverRun Nitro,12,29,7770,2790,17.2,186573.24,45000,Online,Ahmadabad,105663.24
PUM200849,Women,Running,Puma Retaliate 2 W,8,42,6320,3700,28.7,189258.72,44733,Online,Chenai,33858.72
PUM738276,Kids,Basketball,Puma Pacer Future Jr,7,23,3190,1580,46.8,39032.84,44696,Online,MUMBAI,2692.84
PUM747995,Kids,Training,Puma Playmaker Pro Jr,,4,9050,5100,18.6,29466.8,21/03/2023,Online,Ahmedabad,9066.8
PUM672197,Kids,Running,Puma Turin Jr,4,6,6080,2930,46.7,19443.84,44717,Online,ahmedabad,1863.84
PUM737468,Men,Lifestyle,Puma Velocity Nitro 3,11,3,6270,2970,11.2,16703.28,45253,Retail,Kolkatta,7793.28
PUM540191,Men,Running,Puma Ultra Ultimate FG,10,5,5530,2540,34.3,18166.05,45212,Online,DELHI,5466.05
PUM286063,Women,Basket Ball,Puma Softride Ruby W,6,18,12910,4680,31.9,-127579.43,22/02/2023,Online,Jaipure,-211819.43
PUM975180,Men,Running,Puma Fuse 2.0,,1,5890,2670,8.2,5407.02,45543,Online,DELHI,2737.02
PUM439958,Women,Training,Puma Softride Ruby W,9,9,16460,8900,35.5,260074.65,45420,Online,Kolkatta,179974.65
PUM421218,Kids,Training,Puma Future 7 Play FG Jr,6,3,4460,2220,45.4,14263.72,44992,Retail,mumbai,7603.72
PUM969307,Women,Training,Puma Fuse 2.0 W,10,48,19230,7500,36.4,587053.44,,Retail,Hyderabad,227053.44
PUM700980,Men,soccer,Puma Attacanto FG,5,46,9430,4890,41.7,252893.74,25/05/2022,Online,Hydrabad,27953.74
PUM839389,Kids,Basketball,Puma Turin Jr,8,6,3950,1980,48.8,12134.4,45455,Online,Ahemdabad,254.4
PUM289974,Men,Basketball,Puma Softride Premier,9,34,4220,1900,5.1,136162.52,44563,Online,hyderabad,71562.52
PUM179167,Women,Soccer,Puma Deviate Elite 3 W,8,18,8610,3780,47.5,81364.5,19-08-2024,Retail,Ahmadabad,13324.5
PUM165442,Men,Lifestyle,Puma Stewie 2,8,2,10740,4170,4.8,-5079.32,45375,Online,PUNE,-13419.32
PUM335561,Men,Running,Puma Retaliate 2,5,8,6170,2870,130,-14808,45364,Retail,Ahmadabad,-37768
PUM166724,Women,Basketball,Puma Softride Ruby W,9,31,15960,7150,48.5,254801.4,45113,Retail,bangalore,33151.4
PUM393947,Kids,Training,Puma Softride Enzo Neo Jr,12,7,11930,4340,11.7,73739.33,45240,Retail,CHENNAI,172498.61
PUM886530,Kids,Running,Puma Softride Rift Jr,10,45,3160,1560,4.9,135232.2,45345,Retail,Lucnow,65032.2
PUM359338,Kids,Training,Puma Anzarun Lite Jr,8,5,8050,2910,20.1,32159.75,,Retail,Jaipur,17609.75
PUM306194,Men,BasketBall,Puma Better Foam Prowl,,20,6250,2680,12.6,109250,44769,Online,hyderabad,55650
PUM433674,Women,BasketBall,Puma Kyron W,12,50,19020,6940,23.1,731319,45272,Online,Bengaluru,384319
PUM191637,Kids,Soccer,Puma Attacanto Jr,13,26,4050,,15.5,88978.5,45367,Retail,Pune,
PUM244037,Kids,Soccer,Puma Turin Jr,9,47,4280,1590,43.4,113856.56,44716,Online,Bangaluru,39126.56
PUM452543,Men,Lifestyle,Puma Suede Classic XXI,5,34,13560,5160,16.5,384968.4,45504,Retail,mumbai,209528.4
PUM529590,Women,Lifestyle,Puma All-Pro Nitro W,5,24,4460,2090,13.9,92161.44,45478,Online,Mubmai,219178.18
PUM153595,Women,training,Puma Softride Ruby W,10,45,15370,8710,19.4,557469.9,19-06-2023,Online,Chenai,165519.9
PUM952509,Men,Lifestyle,Puma Softride Premier,13,6,19110,8660,35.9,73497.06,45080,Online,Pune,21537.06
PUM147696,Women,Lifestyle,Puma Fuse 2.0 W,7,-8,12390,5580,15.7,,45259,Online,PUNE,
PUM238160,Men,Lifestyle,Puma MB.03,10,17,9910,4170,18.4,137471.52,,Retail,Delhi,66581.52
PUM807265,Men,Basketball,Puma Clyde All-Pro,9,28,4040,1590,0.7,112328.16,45359,Retail,Ahmadabad,67808.16
PUM677712,Men,Basketball,Puma Ultra Ultimate FG,10,14,5910,2690,7.3,76699.98,20-03-2023,Retail,kolkata,
PUM291423,Kids,Lifestyle,Puma Anzarun Lite Jr,8,46,7180,3510,-0.3,331270.84,28/01/2022,Online,Mumbai,766462.62
PUM698384,Kids,Basketball,Puma Smash v2 Jr,12,3,4820,2810,6.6,13505.64,44794,Retail,pune,5075.64
PUM958729,Women,Life Style,Puma Ella W,7,49,7890,3090,24.6,291503.94,15/06/2024,Online,DELHI,-331501.86
PUM403244,Women,Lifestyle,Puma Future Ultimate FG W,12,32,0,3690,24.6,,18-08-2024,Online,pune,
PUM279388,Kids,Soccer,Puma Playmaker Pro Jr,13,1,13560,5010,33.8,8976.72,27/10/2024,Retail,DELHI,3966.72
PUM856273,Men,Lifestyle,Puma Future Ultimate FG,7,43,10350,5330,2.2,435258.9,45564,Retail,Pune,206068.9
PUM111395,Kids,Training,Puma Anzarun Lite Jr,9.5,6,5010,2840,42.6,17254.44,44964,Online,mumbai,214.44
PUM346995,Women,running,Puma King Pro FG W,N/A,24,6430,3020,21.2,121604.16,44927,Retail,Ahemdabad,49124.16
PUM396635,Men,Lifestyle,Puma Future Ultimate FG,9,6,6060,2840,6.4,34032.96,45037,Retail,Mumbay,16992.96
PUM471126,Women,Training,Puma Vikky v3,8,17,9820,3480,23.1,128376.86,44648,Retail,Chenai,69216.86
PUM519093,Kids,Lifestyle,Puma Softride Rift Jr,9,6,7230,2720,0.3,43249.86,14/07/2024,Online,Mumbay,26929.86
PUM361682,Men,lifestyle,Puma Retaliate 2,N/A,,2700,1520,32.4,,45278,Retail,Chenai,
PUM890418,Men,Soccer,Puma RS-X,7,10,7280,2580,12.1,63991.2,45203,Online,mumbai,38191.2
PUM629728,Men,Training,Puma Better Foam Prowl,8,47,7750,3660,26.4,268088,45554,Online,Pune,96068
PUM567676,Men,Running,Puma Eternity Nitro 2,9,23,7810,4070,42.7,102927.99,45292,Online,pune,9317.99
PUM618556,Women,Soccer,Puma Suede Mayu W,13,9,7340,4030,24.7,49743.18,45177,Retail,Mumbai,13473.18
PUM302410,Men,Soccer,Puma MB.03,12,36,5720,2510,144.5,-91634.4,44814,Retail,PUNE,-181994.4
PUM310675,Men,RUNNING,Puma All-Pro Nitro,6,7,3290,1670,45.5,12551.35,45357,Online,BANGALORE,861.35
PUM739206,Kids,Train,Puma Playmaker Pro Jr,10,1,10380,4940,18.6,8449.32,45540,Online,Calcutta,3509.32
PUM531272,Women,Lifestyle,Puma Future Ultimate FG W,4,44,5450,1920,47.2,-86755.61,,Online,pune,-171235.61
PUM300464,female,Soccer,Puma Cali Dream,12,45,8260,4770,,,44996,Online,Jaipur,
PUM176263,Kids,Basketball,Puma Rise Jr,11,13,3550,1590,44,25844,,Online,jaipur,5174
PUM426902,Kids,Lifestyle,Puma Rise Jr,9,20,19800,7230,31.3,272052,44700,Retail,jaipur,127452
PUM649063,Kids,Running,Puma Rise Jr,9,46,7100,3790,25.8,242337.2,45180,Retail,Jaipur,
PUM672934,Men,Training,Puma Deviate Elite 3,8,34,11830,6720,31.8,274314.04,16-07-2023,Online,CHENNAI,45834.04
PUM702154,Men,Basketball,Puma MB.03,11,-8,5590,2800,6,,45345,Online,Jaipure,
PUM853221,Kids,Lifestyle,Puma Turin Jr,8,27,0,4500,41,,44881,Online,Hyderabad,
PUM157433,Kids,Soccer,Puma Future 7 Play FG Jr,12,31,8840,3400,38.1,169630.76,45424,Retail,Hyderabad,64230.76
PUM826370,Women,Lifestyle,Puma King Pro FG W,,42,4160,,38.6,107278.08,44795,Retail,Pune,
PUM200701,Kids,Training,Puma Evolve Run Mesh Jr,9,35,2740,1130,44.4,53320.4,44874,Retail,delhi,13770.4
PUM215389,Women,Basketball,Puma Vikky v3,10,7,9280,5030,47.6,34039.04,44594,Online,Dellhi,
PUM388844,Kids,TRAINING,Puma Future 7 Play FG Jr,4,4,16280,7700,19.3,52551.84,,Online,Jaipur,21751.84
PUM993622,Kids,RUNNING,Puma Playmaker Pro Jr,7,20,10240,4870,7.1,190259.2,44795,Retail,Dehli,92859.2
PUM937836,Men,Running,Puma Clyde All-Pro,9,39,11000,6170,42,248820,45067,Online,Dehli,8190
PUM307897,Kids,Lifestyle,Puma Future 7 Play FG Jr,9,21,19180,11410,13.7,347599.14,,Retail,Lucnow,107989.14
PUM717203,Kids,Soccer,Puma Softride Rift Jr,4,45,14670,8020,3.9,1743422.41,45586,Online,Pune,1382522.41
PUM550202,Kids,Training,Puma Smash v2 Jr,5,2,13530,5380,31.3,18590.22,45503,Retail,Hyd,46611.66
PUM932831,Men,Soccer,Puma Smash v2,7.5,43,7710,3040,37.3,207869.31,44629,Retail,Hyd,455908.62
PUM313442,Men,Life Style,Puma Future Ultimate FG,12,44,3150,1440,13.7,119611.8,45323,Retail,Jaipure,56251.8
PUM395401,Men,Soccer,Puma Fuse 2.0,7,37,9930,5190,45.8,199136.22,44589,Online,JAIPUR,7106.22
PUM514279,Women,Basketball,Puma King Pro FG W,13,22,12770,5230,-2,286558.8,45220,Retail,ahmedabad,171498.8
PUM395405,Women,Basketball,Puma Future Ultimate FG W,,5,4780,2690,30.9,16514.9,44951,Online,Jaipur,3064.9
PUM921268,Men,Running,Puma Clyde All-Pro,12,22,3850,,29.6,59628.8,30-12-2022,Retail,Bangalore,
PUM592406,Men,Basketball,Puma Better Foam Prowl,12,20,8910,3920,27.1,129907.8,45006,Online,Delhi,-155255.62
PUM717854,Men,Basketball,Puma MB.03,6,13,6770,3550,30,61607,45571,Online,Mubmai,15457
PUM223384,Kids,Basketball,Puma Rise Jr,9,40,10730,5940,18.8,348510.4,44692,Retail,DELHI,110910.4
PUM784885,Kids,Running,Puma King Match Jr FG,6,2,5910,2460,42.4,6808.32,45363,Retail,Kolkata,1888.32
PUM494453,Kids,BasketBall,Puma Softride Enzo Neo Jr,5,43,11380,5760,35.5,315624.3,45311,Online,Chenai,67944.3
PUM781398,Men,Training,Puma Deviate Elite 3,5,35,4040,2050,6.3,132491.8,45313,Retail,Chenai,-183271.84
PUM398907,Kids,Training,Puma Future 7 Play FG Jr,12,34,11450,4780,46.1,209832.7,45442,Online,pune,47312.7
PUM623514,Men,Running,Puma All-Pro Nitro,12,6,6630,2390,16.8,33096.96,44760,Online,mumbai,18756.96
PUM774206,Women,Run,Puma Magnify Nitro 2 W,4,35,10180,3810,-4.8,373402.4,44799,Retail,CHENNAI,240052.4
PUM953715,Men,Life Style,Puma All-Pro Nitro,7,26,12770,4510,49.5,167670.1,45507,Online,Mumbay,50410.1
PUM834649,Men,Lifestyle,Puma Future Ultimate FG,10,28,11220,5190,18.7,255412.08,44656,Retail,Mubmai,110092.08
PUM664212,Men,Running,Puma All-Pro Nitro,13,21,6970,0,48.9,74795.07,45381,online,Ahmedabad,
PUM391668,Men,Soccer,Puma Better Foam Prowl,,29,5130,2660,41.3,87327.99,45637,Online,JAIPUR,10187.99
PUM814544,Kids,Running,Puma Evolve Run Mesh Jr,9,,18650,11140,20.9,,44595,Retail,Ahemdabad,
PUM194312,Women,Soccer,Puma Velocity Nitro 3 W,7,18,9940,5530,12.3,156912.84,44897,Retail,Delhi,57372.84
PUM983123,Kids,Soccer,Puma Smash v2 Jr,5,12,4260,1950,33,34250.4,45355,Retail,DELHI,10850.4
PUM996929,Men,Basketball,Puma King Platinum 21,,8,5070,2750,22.5,31434,22/06/2023,Online,Channai,9434
PUM559069,Kids,running,Puma Smash v2 Jr,4,9,8240,3020,12.1,65186.64,44569,Retail,BANGALORE,38006.64
PUM433821,Men,Lifestyle,Puma Magnify Nitro 2,8,10,6490,3720,22.1,123975.39,45390,Online,Hyd,86775.39
PUM752669,Men,Soccer,Puma Scoot Zeros,5,16,2700,,,,18/11/2024,Retail,PUNE,
PUM165142,Kids,Running,Puma Turin Jr,13,41,8110,4740,10.7,296931.43,44620,Online,ahmedabad,102591.43
PUM406039,Women,Soccer,Puma Future Ultimate FG W,10,39,11920,6530,28.5,332389.2,45150,Online,delhi,77719.2
PUM297570,Kids,Soccer,Puma Suede Jr,9,29,8950,4450,11.6,229442.2,45337,Online,pune,-228403.4
PUM254887,Women,Running,Puma Mayze Stack,11,-1,6110,2340,39.3,,45074,Retail,Calcutta,
PUM767198,Kids,Lifestyle,Puma Playmaker Pro Jr,7,45,8670,3730,0.3,388979.55,44611,Online,ahmedabad,221129.55
PUM951405,Women,Training,Puma Softride Ruby W,11,11,5560,2290,22.4,47460.16,45543,Online,Dellhi,22270.16
PUM441503,Women,Train,Puma Vikky v3,4,49,13180,7650,7.6,596737.68,45031,Retail,LUCKNOW,-504420.08
PUM952652,Men,Soccer,Puma Suede Classic XXI,9,47,5830,2620,19.2,221400.08,44579,Retail,Chennai,98260.08
PUM253028,Women,Lifestyle,Puma Fuse 2.0 W,6,24,7560,4040,1.7,178355.52,23-12-2024,Online,MUMBAI,81395.52
PUM845857,Men,lifestyle,Puma All-Pro Nitro,4,1,6380,2850,48.7,-294.73,45630,Retail,lucknow,-3144.73
PUM521370,Kids,Soccer,Puma Softride Enzo Neo Jr,13,10,4470,2350,,,44569,Online,Hyd,
PUM776456,Kids,Basketball,Puma Playmaker Pro Jr,8,46,8580,3240,10.6,352843.92,45447,Retail,Chenai,203803.92
PUM370539,Men,RUNNING,Puma King Platinum 21,7,2,12170,4570,-1.2,58468.38,44737,Retail,,49328.38
PUM655700,Men,Running,Puma Future Rider,11,22,10440,5390,2.9,223019.28,44741,Online,Mumbay,104439.28
PUM236799,Women,Basketball,Puma All-Pro Nitro W,12,16,14280,6690,9.4,207002.88,44628,Retail,Dehli,99962.88
PUM744129,Men,Soccer,Puma Ultra Ultimate FG,12,28,19120,9840,5,508592,44622,Retail,ahmedabad,233072
PUM778749,Kids,training,Puma Rise Jr,9.5,35,6960,3580,21.7,190738.8,,Retail,Delhi,65438.8
PUM288280,Kids,Running,Puma Playmaker Pro Jr,5,45,7130,4140,-3.3,331438.05,45580,Online,Channai,145138.05
PUM156479,WOMEN,Lifestyle,Puma All-Pro Nitro W,6,38,16170,7150,47.7,321362.58,45198,Online,Mubmai,49662.58
PUM380633,Men,Basketball,Puma Retaliate 2,8,38,5770,2680,47.1,115988.54,45221,Online,Pune,14148.54
PUM200367,Kids,Soccer,Puma Anzarun Lite Jr,??,31,5330,3150,-0.9,166717.07,44654,Online,Hyd,69067.07
PUM527417,Kids,Soccer,Puma Rise Jr,11,44,5440,2000,14.1,205610.24,44734,Online,Ahemdabad,117610.24
PUM880657,Women,Training,Puma King Pro FG W,6,10,10340,5300,42.8,,45564,Online,lucknow,
PUM279364,WOMEN,Basketball,Puma Deviate Elite 3 W,5,22,17580,7930,115.8,-61108.08,44957,Online,Chennai,-235568.08
PUM963302,Kids,Basketball,Puma Suede Jr,7,6,7490,3040,49.4,22739.64,45307,Online,jaipur,4499.64
PUM205428,Kids,Lifestyle,Puma Smash v2 Jr,5,12,15510,8600,26.5,-22278.42,45361,Online,Hyderabad,-125478.42
PUM822877,Men,training,Puma Attacanto FG,8,3,5080,2490,1.8,14965.68,22/09/2024,Online,,7495.68
PUM697666,Kids,Lifestyle,Puma Future 7 Play FG Jr,10,23,8880,4580,106.7,-13684.08,17-11-2024,Online,Mubmai,-119024.08
PUM433409,Kids,Soccer,Puma King Match Jr FG,??,11,3540,1620,26.8,-7619.86,45446,Online,JAIPUR,-25439.86
PUM936355,Women,Basketball,Puma Retaliate 2 W,12,18,6650,2440,18.1,98034.3,45082,Retail,Bangaluru,54114.3
PUM435740,Men,Lifestyle,Puma Velocity Nitro 3,7,23,16120,8090,8.5,339245.4,45550,Online,Hyd,153175.4
PUM896473,Women,Running,Puma Velocity Nitro 3 W,5,10,16030,8520,35.4,103553.8,45302,Online,Jaipur,18353.8
PUM135399,Kids,Training,Puma Suede Jr,,27,10680,3940,4.7,274807.08,45383,Retail,Kolkata,168427.08
PUM286188,Women,Training,Puma All-Pro Nitro W,8,45,5210,2910,,,44960,Retail,CHENNAI,
PUM494523,Men,Training,Puma All-Pro Nitro,6,5,4170,1510,8.5,19077.75,15-04-2022,Retail,Calcutta,11527.75
PUM488393,Men,Training,Puma Liberate Nitro 2,10,14,9500,4550,46.8,70756,45060,Retail,pune,7056
PUM723002,Kids,SOCCER,Puma Rise Jr,4,13,11200,4270,7.8,134243.2,45074,Retail,Jaipur,78733.2
PUM251356,Men,Lifestyle,Puma Clyde All-Pro,12,23,13930,5870,21.1,252787.71,44783,Retail,Hyderabad,117777.71
PUM334977,Men,Training,Puma Ultra Ultimate FG,13,33,8190,3140,39.6,163243.08,20-03-2023,Online,CHENNAI,59623.08
PUM924317,Kids,Basketball,Puma Suede Jr,5,49,10220,4050,5.8,471734.76,45401,Online,JAIPUR,273284.76
PUM666644,Kids,SOCCER,Puma Pacer Future Jr,7,15,7520,2990,0.9,111784.8,45486,Retail,Ahmedabad,66934.8
PUM520847,Kids,lifestyle,Puma Pacer Future Jr,7,18,9600,3950,9.1,391218.74,,Online,pune,320118.74
PUM977321,Men,Football,Puma Eternity Nitro 2,8,,9030,4830,38.9,,21-08-2023,Retail,bangalore,
PUM140495,Men,Lifestyle,Puma Suede Classic XXI,8,-7,10240,6000,15.1,,44986,Online,pune,
PUM706224,KIDS,Training,Puma Softride Rift Jr,9,46,6050,2910,39.5,168371.5,45118,Online,Bangalore,34511.5
PUM282124,Women,Soccer,Puma Velocity Nitro 3 W,6,29,5690,2560,9.2,149829.08,45071,Online,Lucnow,75589.08
PUM148770,Men,Running,Puma Ultra Ultimate FG,XL,-7,14590,6120,43.7,,44613,Online,lucknow,
PUM111908,Kids,Soccer,Puma King Match Jr FG,9,9,10140,3690,41.2,53660.88,44640,Online,LUCKNOW,20450.88
PUM276108,Women,Training,Puma All-Pro Nitro W,11,21,7070,3810,11.6,131247.48,45034,Online,Lucnow,51237.48
PUM295200,Men,Soccer,Puma King Platinum 21,6,26,4310,1970,32.3,75864.62,18/08/2024,Retail,,24644.62
PUM934591,Women,Basketball,Puma King Pro FG W,5,18,12780,,47.9,,25-07-2023,Online,Dehli,
PUM179678,Women,Training,Puma Vikky v3,7,-6,3860,1450,25.6,,44786,Retail,Ahmadabad,
PUM904453,Kids,Soccer,Puma Playmaker Pro Jr,,8,19860,11700,3.8,152842.56,45454,Online,kolkata,59242.56
PUM319773,Men,Basket Ball,Puma RS-X,11,19,6560,3380,40.5,74160.8,44779,Retail,DELHI,9940.8
PUM970581,Kids,running,Puma Pacer Future Jr,??,6,3890,1700,24.1,17715.06,23/12/2023,Retail,Chennai,7515.06
PUM100933,Women,Soccer,Puma Kyron W,12,38,6690,3700,4.4,243034.32,45367,Online,mumbai,102434.32
PUM709778,Women,Soccer,Puma ForeverRun Nitro,4,27,10540,4050,35.2,184407.84,45600,Online,CHENNAI,75057.84
PUM923073,Kids,Running,Puma Anzarun Lite Jr,7,10,3460,1910,9.1,31451.4,45167,Retail,Ahemdabad,12351.4
PUM617186,Kids,Lifestyle,Puma Softride Enzo Neo Jr,11,-8,4150,2160,27.7,,45361,Retail,ahmedabad,
PUM941566,Women,Soccer,Puma Cali Dream,4,15,10490,5260,-1.5,159710.25,21-07-2024,Online,Delhi,80810.25
