Order_ID,Units_Sold,Discount_Applied,Product_Name,Region,Gender_Category,Product_Line,MRP,Cost,Order_Date,Sales_Channel,Revenue,Profit,Size_Label
PUM824599,10,34.4,Puma Fuse 2.0,Chennai,Men,Running,4140,1740,,Online,27158.4,9758.4,L
PUM315261,36,28.2,Puma RS-X,Lucknow,Men,Basketball,6130,3280,,Online,158448.24,40368.24,L
PUM141236,30,48,Puma Rise Jr,Hyderabad,Kids,Training,8170,4330,,In-Store,127452,-2448,L
PUM449532,8,25.8,Puma King Match Jr FG,Delhi,Kids,Lifestyle,9620,3710,,In-Store,57104.32,27424.32,L
PUM429268,16,37,Puma King Match Jr FG,Chennai,Kids,Running,4970,2960,,In-Store,50097.6,2737.6,L
PUM980364,2,34.9,Puma Pacer Future Jr,Delhi,Kids,Running,7040,2570,,Online,9166.08,4026.08,L
PUM542723,35,43,Puma Suede Jr,Hyderabad,Kids,Soccer,10060,5950,,Online,200697,-7553,L
PUM857353,44,39.1,Puma Clyde All-Pro,Mumbai,Men,Training,14740,7350,,Online,394973.04,71573.04,L
PUM236507,23,25,Puma All-Pro Nitro W,Chennai,Women,Training,15140,6390,,Online,261165,114195,L
PUM587669,37,17.6,Puma Suede Mayu W,Chennai,Women,Lifestyle,6120,2210,,Online,186586.56,104816.56,L
PUM220630,7,12.4,Puma Softride Enzo Neo Jr,Jaipur,Kids,Basketball,4640,1950,,Online,28452.48,14802.48,L
PUM751750,21,49.2,Puma King Match Jr FG,Lucknow,Kids,Lifestyle,7680,2860,,Online,81930.24,21870.24,L
PUM785073,21,0,Puma Deviate Elite 3 W,Jaipur,Women,Running,17980,7740,,Online,377580,215040,L
PUM200411,9,1.8,Puma Better Foam Prowl,Pune,Men,Running,6000,3380,,In-Store,53028,22608,L
PUM700457,18,30.2,Puma Fuse 2.0 W,Kolkata,Women,Soccer,2760,1400,,In-Store,34676.64,9476.64,L
PUM965648,41,28,Puma Rise Jr,Jaipur,Kids,Training,10740,3850,,Online,317044.8,159194.8,L
PUM692808,49,0,Puma Turin Jr,Chennai,Kids,Lifestyle,8030,3720,,Online,393470,211190,L
PUM347512,37,0,Puma Scoot Zeros,Jaipur,Men,Lifestyle,4570,2450,,In-Store,169090,78440,L
PUM299828,3,0.8,Puma Deviate Elite 3 W,Delhi,Women,Soccer,6560,2840,,Online,19522.56,11002.56,L
PUM149429,5,35.7,Puma Turin Jr,Jaipur,Kids,Basketball,10710,4990,,Online,34432.65,9482.65,L
PUM938402,12,10.2,Puma King Platinum 21,Mumbai,Men,Basketball,6770,3060,,In-Store,72953.52,36233.52,L
PUM361287,27,1.5,Puma Velocity Nitro 3 W,Delhi,Women,Basketball,15290,5620,,In-Store,406637.55,254897.55,L
PUM184999,41,40,Puma Deviate Elite 3,Kolkata,Men,Training,8900,4630,,Online,218940,29110,L
PUM313686,18,7.8,Puma Turin Jr,Delhi,Kids,Soccer,4780,2140,,Online,79328.88,40808.88,L
PUM834815,49,37.3,Puma Future 7 Play FG Jr,Delhi,Kids,Lifestyle,4990,2250,,Online,153307.77,43057.77,L
PUM256760,24,35.2,Puma Attacanto FG,Lucknow,Men,Lifestyle,16200,8960,,In-Store,251942.4,36902.4,L
PUM986993,13,10.9,Puma Anzarun Lite Jr,Chennai,Kids,Lifestyle,8040,4560,,In-Store,93127.32,33847.32,L
PUM443582,18,29.4,Puma Suede Classic XXI,Chennai,Men,Running,5230,2520,,In-Store,66462.84,21102.84,L
PUM846046,2,45.2,Puma Mayze Stack,Chennai,Women,Lifestyle,7020,3530,,In-Store,7693.92,633.92,L
PUM543830,15,28.2,Puma Ultra Ultimate FG,Delhi,Men,Running,4880,2010,,In-Store,52557.6,22407.6,L
PUM484966,49,16.7,Puma Retaliate 2,Lucknow,Men,Lifestyle,9700,5740,,In-Store,395924.9,114664.9,L
PUM305954,38,36.6,Puma Cali Dream,Hyderabad,Women,Basketball,13530,7290,,Online,325964.76,48944.76,L
PUM156771,20,0,Puma Kyron W,Jaipur,Women,Basketball,16090,7540,,In-Store,321800,171000,L
PUM256421,0,20.8,Puma Softride Enzo Neo Jr,Jaipur,Kids,Training,6420,3310,,In-Store,0,0,L
PUM383380,35,11.7,Puma Softride Rift Jr,Banglore,Kids,Soccer,3830,1380,,In-Store,118366.15,70066.15,L
PUM584903,49,23.2,Puma Smash v2,Banglore,Men,Training,13340,5180,,Online,502010.88,248190.88,L
PUM424553,41,43.3,Puma Run XX Nitro 2,Banglore,Women,Training,6610,3130,,Online,153662.67,25332.67,L
PUM871829,24,25,Puma Run XX Nitro 2,Banglore,Women,Training,5840,2470,,In-Store,105120,45840,L
PUM533485,24,0,Puma All-Pro Nitro W,Pune,Women,Training,6310,3010,,In-Store,151440,79200,L
PUM428769,20,25.4,Puma Velocity Nitro 3 W,Delhi,Women,Basketball,6000,2770,,Online,89520,34120,L
PUM502810,34,25.5,Puma Velocity Nitro 3,Jaipur,Men,Lifestyle,6780,2490,,Online,171737.4,87077.4,L
PUM321965,14,0,Puma Eternity Nitro 2,Ahmedabad,Men,Running,6330,0,,Online,88620,88620,L
PUM674865,30,39,Puma Future 7 Play FG Jr,Lucknow,Kids,Soccer,9170,3450,,In-Store,167811,64311,L
PUM594902,11,36.1,Puma Future Rider,Lucknow,Men,Running,4870,2330,,In-Store,34231.23,8601.23,L
PUM627400,9,29.4,Puma Playmaker Pro Jr,Banglore,Kids,Training,8230,4100,,In-Store,52293.42,15393.42,L
PUM647816,7,40.7,Puma All-Pro Nitro W,Banglore,Women,Training,5490,2720,,Online,22788.99,3748.99,L
PUM479001,5,41.6,Puma Liberate Nitro 2,Chennai,Men,Running,3630,1330,,In-Store,10599.6,3949.6,L
PUM992319,2,31.1,Puma Evolve Run Mesh Jr,Chennai,Kids,Training,4580,1950,,In-Store,6311.24,2411.24,L
PUM490088,14,5.2,Puma Velocity Nitro 3,Chennai,Men,Basketball,0,0,,In-Store,0,0,L
PUM309340,35,20.6,Puma Playmaker Pro Jr,Delhi,Kids,Lifestyle,10880,4620,,In-Store,302355.2,140655.2,L
PUM999568,14,19.5,Puma All-Pro Nitro W,Kolkata,Women,Running,8900,4530,,Online,100303,36883,L
PUM547997,39,36.2,Puma Suede Mayu W,Lucknow,Women,Soccer,8070,4090,,In-Store,200797.74,41287.74,L
PUM883900,20,45.6,Puma Kyron W,Hyderabad,Women,Basketball,7570,2830,,Online,82361.6,25761.6,L
PUM978343,21,21.7,Puma King Pro FG W,Kolkata,Women,Running,11270,4560,,In-Store,185312.61,89552.61,L
PUM949717,0,2.5,Puma Retaliate 2,Chennai,Men,Soccer,15110,6730,,In-Store,0,0,L
PUM679012,13,31.7,Puma Retaliate 2 W,Mumbai,Women,Training,14520,8450,,Online,128923.08,19073.08,L
PUM637544,5,28.7,Puma Softride Rift Jr,Hyderabad,Kids,Running,16220,9480,,In-Store,57824.3,10424.3,L
PUM488712,38,13.1,Puma Smash v2,Chennai,Men,Training,5140,1930,,Online,169733.08,96393.08,L
PUM860331,24,22.5,Puma Stewie 2,Chennai,Men,Basketball,7130,2760,,In-Store,132618,66378,L
PUM391657,50,31.6,Puma Future Ultimate FG W,Unknown,Women,Basketball,7610,4060,,Online,260262,57262,L
PUM928360,40,17.5,Puma Magnify Nitro 2 W,Delhi,Women,Running,6670,3610,,Online,220110,75710,L
PUM736747,48,22.9,Puma Magnify Nitro 2,Ahmedabad,Men,Soccer,14620,6020,,In-Store,541056.96,252096.96,L
PUM320941,15,3.4,Puma Attacanto Jr,Ahmedabad,Kids,Training,18290,8490,,Online,265022.1,137672.1,L
PUM775180,19,4.2,Puma Scoot Zeros,Kolkata,Men,Lifestyle,9280,3720,,In-Store,168914.56,98234.56,L
PUM586220,11,26.8,Puma Evolve Run Mesh Jr,Mumbai,Kids,Soccer,8370,4380,,Online,67395.24,19215.24,L
PUM678443,50,0,Puma All-Pro Nitro W,Delhi,Women,Basketball,11280,4100,,Online,564000,359000,L
PUM950767,49,42.9,Puma Attacanto Jr,Pune,Kids,Running,11170,4230,,In-Store,312525.43,105255.43,L
PUM785719,33,47.6,Puma Pacer Future Jr,Banglore,Kids,Basketball,3840,2270,,In-Store,66401.28,-8508.72,L
PUM969825,13,42.9,Puma Velocity Nitro 3 W,Ahmedabad,Women,Training,3570,1380,,Online,26500.11,8560.11,L
PUM726495,21,0.9,Puma Retaliate 2,Hyderabad,Men,Training,9750,5740,,In-Store,202907.25,82367.25,L
PUM160128,45,15,Puma Fuse 2.0,Chennai,Men,Running,5520,2690,,Online,211140,90090,L
PUM304412,50,0,Puma Stewie 2,Lucknow,Men,Lifestyle,15980,8820,,Online,799000,358000,L
PUM145142,39,0,Puma King Match Jr FG,Kolkata,Kids,Training,8780,3280,,Online,342420,214500,L
PUM489937,27,26.1,Puma All-Pro Nitro W,Jaipur,Women,Basketball,18220,8870,,Online,363543.66,124053.66,L
PUM172942,21,33.6,Puma Smash v2 Jr,Pune,Kids,Basketball,7880,3770,,In-Store,109878.72,30708.72,L
PUM879238,4,31.5,Puma Rise Jr,Mumbai,Kids,Training,3620,1490,,In-Store,9918.8,3958.8,L
PUM635531,41,37.9,Puma MB.03,Mumbai,Men,Soccer,5050,2740,,In-Store,128578.05,16238.05,L
PUM790156,19,0.2,Puma Clyde All-Pro,Delhi,Men,Soccer,12110,6520,,In-Store,229629.82,105749.82,L
PUM654784,20,42.7,Puma MB.03,Hyderabad,Men,Soccer,11920,4830,,In-Store,136603.2,40003.2,L
PUM231988,7,27.2,Puma King Match Jr FG,Ahmedabad,Kids,Training,5900,2970,,Online,30066.4,9276.4,L
PUM313913,37,14.9,Puma King Pro FG W,Chennai,Women,Soccer,8270,3470,,Online,260397.49,132007.49,L
PUM320507,31,37.6,Puma Suede Jr,Hyderabad,Kids,Soccer,15310,6730,,In-Store,296156.64,87526.64,L
PUM844090,47,25,Puma Future Ultimate FG W,Kolkata,Women,Training,14620,7500,,In-Store,515355,162855,L
PUM105189,25,38.1,Puma Mayze Stack,Kolkata,Women,Lifestyle,6820,2700,,In-Store,105539.5,38039.5,L
PUM316863,44,28.4,Puma Rise Jr,Ahmedabad,Kids,Training,13690,5840,,In-Store,431289.76,174329.76,L
PUM610617,21,24.4,Puma Softride Enzo Neo Jr,Mumbai,Kids,Basketball,6620,2870,,In-Store,105099.12,44829.12,L
PUM731423,45,13.6,Puma RS-X,Chennai,Men,Lifestyle,12000,4990,,In-Store,466560,242010,L
PUM785602,3,28.9,Puma Magnify Nitro 2 W,Hyderabad,Women,Running,8530,4020,,Online,18194.49,6134.49,L
PUM215007,41,20.6,Puma Retaliate 2 W,Delhi,Women,Soccer,9760,3590,,In-Store,317727.04,170537.04,L
PUM319137,18,10.8,Puma Eternity Nitro 2,Pune,Men,Soccer,11500,4210,,Online,184644,108864,L
PUM918643,12,1.3,Puma Evolve Run Mesh Jr,Hyderabad,Kids,Training,11420,5220,,In-Store,135258.48,72618.48,L
PUM654584,34,27.5,Puma Better Foam Prowl,Delhi,Men,Training,15270,5370,,In-Store,376405.5,193825.5,L
PUM557558,32,2.2,Puma Mayze Stack,Pune,Women,Training,13720,7780,,In-Store,429381.12,180421.12,L
PUM911152,23,31.6,Puma Turin Jr,Mumbai,Kids,Soccer,6800,2990,,In-Store,106977.6,38207.6,L
PUM653418,27,49.4,Puma Playmaker Pro Jr,Lucknow,Kids,Running,3420,1770,,In-Store,46724.04,-1065.96,L
PUM606889,23,14.8,Puma Softride Premier,Mumbai,Men,Running,2810,1170,,In-Store,55064.76,28154.76,L
PUM123023,3,36,Puma King Match Jr FG,Banglore,Kids,Running,8340,4350,,In-Store,16012.8,2962.8,L
PUM770039,11,15.8,Puma Velocity Nitro 3,Hyderabad,Men,Soccer,6260,2350,,In-Store,57980.12,32130.12,L
PUM549607,3,25,Puma Softride Enzo Neo Jr,Jaipur,Kids,Lifestyle,6270,3160,,In-Store,14107.5,4627.5,L
PUM101220,8,44.6,Puma Attacanto Jr,Ahmedabad,Kids,Basketball,8020,3460,,Online,35544.64,7864.64,L
PUM407645,23,40.1,Puma Attacanto FG,Ahmedabad,Men,Running,11860,4350,,Online,163395.22,63345.22,L
PUM905564,14,5.5,Puma Cali Dream,Banglore,Women,Running,7780,3300,,In-Store,102929.4,56729.4,L
PUM489434,49,6.7,Puma Softride Enzo Neo Jr,Banglore,Kids,Soccer,11740,0,,Online,536717.58,536717.58,L
PUM998920,46,8.7,Puma Fuse 2.0,Delhi,Men,Basketball,12480,0,,Online,524135.04,524135.04,L
PUM331241,45,32.7,Puma Retaliate 2,Pune,Men,Basketball,5110,1980,,Online,154756.35,65656.35,L
PUM855353,5,38.5,Puma Softride Rift Jr,Chennai,Kids,Lifestyle,6410,2630,,In-Store,19710.75,6560.75,L
PUM289513,1,18.7,Puma Future Rider,Jaipur,Men,Basketball,6360,2700,,Online,5170.68,2470.68,L
PUM520967,0,11.2,Puma Future Ultimate FG W,Unknown,Women,Soccer,15620,7360,,In-Store,0,0,L
PUM503986,21,21.1,Puma Retaliate 2,Pune,Men,Basketball,16650,8810,,Online,275873.85,90863.85,L
PUM399487,26,15.4,Puma King Pro FG W,Ahmedabad,Women,Soccer,3540,1240,,Online,77865.84,45625.84,L
PUM819723,31,27.3,Puma Fuse 2.0,Delhi,Men,Lifestyle,7150,3500,,Online,161139.55,52639.55,L
PUM916674,46,10.6,Puma Future 7 Play FG Jr,Pune,Kids,Basketball,9770,4930,,In-Store,401781.48,175001.48,L
PUM212471,38,47.6,Puma Scoot Zeros,Pune,Men,Training,10260,0,,In-Store,204297.12,204297.12,L
PUM819301,25,4.4,Puma Retaliate 2 W,Chennai,Women,Soccer,7750,3360,,Online,185225,101225,L
PUM988879,36,29.4,Puma Retaliate 2 W,Jaipur,Women,Soccer,9570,5270,,Online,243231.12,53511.12,L
PUM304438,11,28.4,Puma RS-X,Ahmedabad,Men,Basketball,7590,3090,,Online,59778.84,25788.84,L
PUM556090,37,21.3,Puma Ella W,Banglore,Women,Training,5530,0,,In-Store,161028.07,161028.07,L
PUM618152,40,23.7,Puma Magnify Nitro 2,Ahmedabad,Men,Lifestyle,12750,7420,,In-Store,389130,92330,L
PUM234357,20,43.4,Puma Vikky v3,Chennai,Women,Lifestyle,5340,2400,,In-Store,60448.8,12448.8,L
PUM783707,21,44.2,Puma Softride Rift Jr,Banglore,Kids,Soccer,4840,1850,,In-Store,56715.12,17865.12,L
PUM268106,15,12.3,Puma Ella W,Hyderabad,Women,Running,17480,8400,,Online,229949.4,103949.4,L
PUM417661,17,0.6,Puma RS-X,Delhi,Men,Running,9440,4490,,In-Store,159517.12,83187.12,L
PUM417240,11,1,Puma Softride Rift Jr,Banglore,Kids,Basketball,15800,8670,,Online,172062,76692,L
PUM832851,24,17.7,Puma Future 7 Play FG Jr,Delhi,Kids,Running,4130,2450,,Online,81575.76,22775.76,L
PUM130629,2,0,Puma Evolve Run Mesh Jr,Pune,Kids,Soccer,0,2510,,In-Store,0,-5020,L
PUM421806,33,0,Puma Attacanto FG,Hyderabad,Men,Soccer,0,3790,,Online,0,-125070,L
PUM114100,7,26,Puma Future Ultimate FG W,Delhi,Women,Running,5170,2330,,In-Store,26780.6,10470.6,L
PUM727644,38,19.5,Puma Future Ultimate FG W,Ahmedabad,Women,Running,16990,9410,,Online,519724.1,162144.1,L
PUM771425,31,40.3,Puma Anzarun Lite Jr,Banglore,Kids,Training,16850,7670,,In-Store,311842.95,74072.95,L
PUM936351,10,38.3,Puma Scoot Zeros,Lucknow,Men,Soccer,9120,4250,,Online,56270.4,13770.4,L
PUM429287,9,3.5,Puma King Pro FG W,Hyderabad,Women,Lifestyle,7180,3220,,In-Store,62358.3,33378.3,L
PUM718799,12,0,Puma RS-X,Lucknow,Men,Running,12010,7140,,In-Store,144120,58440,L
PUM948407,14,37.3,Puma ForeverRun Nitro,Lucknow,Women,Basketball,11780,6670,,In-Store,103404.84,10024.84,L
PUM544297,10,4.2,Puma Deviate Elite 3 W,Kolkata,Women,Basketball,10650,5430,,In-Store,102027,47727,L
PUM738377,33,20.4,Puma Softride Premier,Lucknow,Men,Soccer,10710,4500,,Online,281330.28,132830.28,L
PUM536725,26,37.8,Puma Suede Jr,Mumbai,Kids,Training,5190,2630,,In-Store,83932.68,15552.68,L
PUM285366,41,37.4,Puma King Pro FG W,Kolkata,Women,Running,7670,0,,In-Store,196858.22,196858.22,L
PUM589097,50,33.8,Puma Kyron W,Delhi,Women,Lifestyle,0,4390,,Online,0,-219500,L
PUM861513,35,3,Puma Retaliate 2,Ahmedabad,Men,Running,10500,4230,,In-Store,356475,208425,L
PUM147465,42,46.7,Puma King Pro FG W,Unknown,Women,Soccer,8900,5240,,In-Store,199235.4,-20844.6,L
PUM429776,20,21.1,Puma Mayze Stack,Jaipur,Women,Lifestyle,6490,3860,,Online,102412.2,25212.2,L
PUM175124,36,19.1,Puma Anzarun Lite Jr,Banglore,Kids,Running,11910,5230,,Online,346866.84,158586.84,L
PUM177794,32,41.8,Puma Rise Jr,Kolkata,Kids,Soccer,9680,4740,,In-Store,180280.32,28600.32,L
PUM722895,44,3.2,Puma Cali Dream,Lucknow,Women,Basketball,7030,3030,,In-Store,299421.76,166101.76,L
PUM628799,36,37.2,Puma Run XX Nitro 2,Ahmedabad,Women,Basketball,14750,8330,,Online,333468,33588,L
PUM328209,16,5.5,Puma Ella W,Pune,Women,Lifestyle,13670,5100,,Online,206690.4,125090.4,L
PUM775279,2,6.6,Puma Pacer Future Jr,Pune,Kids,Soccer,10320,6180,,In-Store,19277.76,6917.76,L
PUM333020,0,44.9,Puma Playmaker Pro Jr,Delhi,Kids,Soccer,13320,6550,,In-Store,0,0,L
PUM499152,34,2.8,Puma Ella W,Delhi,Women,Lifestyle,15320,7640,,Online,506295.36,246535.36,L
PUM453566,48,34.8,Puma Anzarun Lite Jr,Jaipur,Kids,Running,3950,2330,,In-Store,123619.2,11779.2,L
PUM272041,6,42.1,Puma Future Ultimate FG W,Kolkata,Women,Soccer,3770,2240,,Online,13096.98,-343.02,L
PUM923704,35,25.1,Puma Fuse 2.0,Delhi,Men,Lifestyle,8480,4890,,Online,222303.2,51153.2,L
PUM391022,25,49.7,Puma Stewie 2 Team W,Kolkata,Women,Training,13550,8060,,Online,170391.25,-31108.75,L
PUM377586,40,6.1,Puma Fuse 2.0,Lucknow,Men,Lifestyle,10080,4610,,Online,378604.8,194204.8,L
PUM829445,40,3.3,Puma Liberate Nitro 2,Delhi,Men,Running,10030,4390,,In-Store,387960.4,212360.4,L
PUM504086,15,4.7,Puma Playmaker Pro Jr,Hyderabad,Kids,Basketball,15980,6630,,In-Store,228434.1,128984.1,L
PUM233805,8,3.6,Puma ForeverRun Nitro,Jaipur,Women,Running,6380,3370,,Online,49202.56,22242.56,L
PUM629813,40,19.5,Puma Softride Ruby W,Kolkata,Women,Lifestyle,4860,2740,,Online,156492,46892,L
PUM454258,12,46.3,Puma Turin Jr,Delhi,Kids,Running,11520,5710,,In-Store,74234.88,5714.88,L
PUM928317,2,13.8,Puma Attacanto Jr,Hyderabad,Kids,Lifestyle,4020,1980,,In-Store,6930.48,2970.48,L
PUM843554,1,18.2,Puma All-Pro Nitro,Ahmedabad,Men,Lifestyle,12430,7040,,In-Store,10167.74,3127.74,L
PUM282729,34,29.6,Puma Playmaker Pro Jr,Pune,Kids,Training,6950,3610,,In-Store,166355.2,43615.2,L
PUM838674,0,0.8,Puma Playmaker Pro Jr,Mumbai,Kids,Running,6060,3280,,In-Store,0,0,L
PUM871066,14,41.2,Puma Rise Jr,Delhi,Kids,Training,8120,4600,,In-Store,66843.84,2443.84,L
PUM214742,36,1.5,Puma Velocity Nitro 3,Unknown,Men,Basketball,2830,1520,,Online,100351.8,45631.8,L
PUM707137,36,10.4,Puma King Pro FG W,Banglore,Women,Training,8840,3660,,Online,285143.04,153383.04,L
PUM397558,4,44.1,Puma Stewie 2 Team W,Chennai,Women,Training,7090,3450,,In-Store,15853.24,2053.24,L
PUM587230,0,20.3,Puma Playmaker Pro Jr,Kolkata,Kids,Lifestyle,10860,0,,Online,0,0,L
PUM537214,34,6,Puma Future Ultimate FG W,Pune,Women,Lifestyle,0,2310,,Online,0,-78540,L
PUM578720,16,34.8,Puma Smash v2 Jr,Kolkata,Kids,Basketball,12320,4530,,Online,128522.24,56042.24,L
PUM469559,50,3.7,Puma ForeverRun Nitro,Mumbai,Women,Soccer,10930,0,,In-Store,526279.5,526279.5,L
PUM898717,25,2.3,Puma Anzarun Lite Jr,Lucknow,Kids,Soccer,4410,2050,,Online,107714.25,56464.25,L
PUM141758,34,43.5,Puma Softride Enzo Neo Jr,Pune,Kids,Soccer,17460,10180,,Online,335406.6,-10713.4,L
PUM984057,14,18.9,Puma Vikky v3,Pune,Women,Soccer,10500,4920,,In-Store,119217,50337,L
PUM228829,10,11.2,Puma MB.03,Hyderabad,Men,Running,11670,5200,,Online,103629.6,51629.6,L
PUM373977,1,0.4,Puma Pacer Future Jr,Kolkata,Kids,Lifestyle,7550,4150,,In-Store,7519.8,3369.8,L
PUM626881,16,14.4,Puma Suede Classic XXI,Unknown,Men,Running,8990,4340,,Online,123127.04,53687.04,L
PUM311768,30,40.9,Puma Anzarun Lite Jr,Ahmedabad,Kids,Basketball,6700,3120,,In-Store,118791,25191,L
PUM616791,31,18.8,Puma RS-X,Delhi,Men,Running,8810,4270,,Online,221765.32,89395.32,L
PUM108262,37,49.4,Puma Smash v2 Jr,Lucknow,Kids,Soccer,3120,1840,,In-Store,58412.64,-9667.36,L
PUM325767,36,48.6,Puma Softride Rift Jr,Mumbai,Kids,Running,9020,5180,,Online,166906.08,-19573.92,L
PUM410408,24,9.4,Puma Fuse 2.0,Ahmedabad,Men,Training,8990,5210,,In-Store,195478.56,70438.56,L
PUM219028,15,5.9,Puma Future 7 Play FG Jr,Banglore,Kids,Soccer,5640,2270,,Online,79608.6,45558.6,L
PUM445916,38,49.7,Puma Retaliate 2,Pune,Men,Training,10480,4140,,Online,200314.72,42994.72,L
PUM600724,19,49.7,Puma Cali Dream,Chennai,Women,Basketball,5600,0,,Online,53519.2,53519.2,L
PUM282749,41,18.6,Puma Ella W,Mumbai,Women,Training,3590,1490,,Online,119812.66,58722.66,L
PUM523378,28,6.6,Puma Pacer Future Jr,Delhi,Kids,Running,6140,2840,,In-Store,160573.28,81053.28,L
PUM872533,36,39.6,Puma King Platinum 21,Pune,Men,Running,9240,4580,,In-Store,200914.56,36034.56,L
PUM560698,22,16.9,Puma RS-X,Kolkata,Men,Lifestyle,15570,6340,,In-Store,284650.74,145170.74,L
PUM789460,3,30.6,Puma Fuse 2.0,Lucknow,Men,Lifestyle,7000,4080,,In-Store,14574,2334,L
PUM100073,34,29.5,Puma Pacer Future Jr,Ahmedabad,Kids,Running,4540,2100,,In-Store,108823.8,37423.8,L
PUM197002,2,29.2,Puma Pacer Future Jr,Delhi,Kids,Basketball,14710,5180,,Online,20829.36,10469.36,L
PUM895278,30,22.1,Puma Turin Jr,Chennai,Kids,Basketball,6080,3390,,Online,142089.6,40389.6,L
PUM902261,23,35.7,Puma Future Ultimate FG W,Banglore,Women,Lifestyle,3940,2160,,In-Store,58268.66,8588.66,L
PUM975271,25,8.7,Puma RS-X,Delhi,Men,Lifestyle,12910,4960,,In-Store,294670.75,170670.75,L
PUM992104,3,18.3,Puma Softride Ruby W,Mumbai,Women,Running,3990,1830,,In-Store,9779.49,4289.49,L
PUM342291,32,4.5,Puma Future 7 Play FG Jr,Kolkata,Kids,Lifestyle,3270,1940,,In-Store,99931.2,37851.2,L
PUM212341,26,15.1,Puma MB.03,Lucknow,Men,Running,7980,2840,,Online,176150.52,102310.52,L
PUM568697,1,30.1,Puma King Match Jr FG,Lucknow,Kids,Basketball,10690,5790,,Online,7472.31,1682.31,L
PUM207891,10,37.8,Puma Softride Enzo Neo Jr,Kolkata,Kids,Training,14290,7130,,Online,88883.8,17583.8,L
PUM114060,42,0,Puma Suede Jr,Hyderabad,Kids,Lifestyle,17890,9960,,Online,751380,333060,L
PUM375136,24,17.9,Puma Kyron W,Mumbai,Women,Running,3620,1290,,Online,71328.48,40368.48,L
PUM134284,23,0,Puma RS-X,Mumbai,Men,Soccer,8990,4330,,In-Store,206770,107180,L
PUM808627,11,22.5,Puma Attacanto Jr,Mumbai,Kids,Basketball,11310,3970,,Online,96417.75,52747.75,L
PUM111277,44,31,Puma All-Pro Nitro,Kolkata,Men,Lifestyle,4090,1680,,In-Store,124172.4,50252.4,L
PUM659104,16,35.1,Puma All-Pro Nitro,Pune,Men,Basketball,16940,5960,,In-Store,175904.96,80544.96,L
PUM870786,1,4.8,Puma Turin Jr,Kolkata,Kids,Basketball,4920,2570,,Online,4683.84,2113.84,L
PUM844174,10,3,Puma Stewie 2 Team W,Hyderabad,Women,Soccer,4760,2000,,Online,46172,26172,L
PUM765213,26,18.3,Puma Rise Jr,Chennai,Kids,Running,6020,2640,,Online,127876.84,59236.84,L
PUM299671,40,42,Puma Future Ultimate FG W,Mumbai,Women,Running,6460,3570,,Online,149872,7072,L
PUM509219,3,1.9,Puma King Pro FG W,Kolkata,Women,Basketball,8450,4790,,Online,24868.35,10498.35,L
PUM496261,36,7.8,Puma Rise Jr,Kolkata,Kids,Running,9300,4050,,In-Store,308685.6,162885.6,L
PUM436623,21,3.7,Puma Smash v2 Jr,Banglore,Kids,Running,9850,3610,,Online,199196.55,123386.55,L
PUM681283,45,5.8,Puma Suede Jr,Hyderabad,Kids,Soccer,8720,4270,,In-Store,369640.8,177490.8,L
PUM636068,10,1,Puma Fuse 2.0 W,Pune,Women,Training,5870,2640,,Online,58113,31713,L
PUM736116,5,12.9,Puma Evolve Run Mesh Jr,Delhi,Kids,Lifestyle,8110,3630,,Online,35319.05,17169.05,L
PUM776294,19,5.5,Puma Attacanto FG,Chennai,Men,Running,10800,5590,,Online,193914,87704,L
PUM692802,28,33.1,Puma ForeverRun Nitro,Delhi,Women,Basketball,3420,2040,,In-Store,64063.44,6943.44,L
PUM249148,6,15.8,Puma Anzarun Lite Jr,Pune,Kids,Lifestyle,6540,3860,,In-Store,33040.08,9880.08,L
PUM642372,14,9.8,Puma Future 7 Play FG Jr,Kolkata,Kids,Basketball,17060,7740,,Online,215433.68,107073.68,L
PUM102705,35,46.4,Puma Attacanto Jr,Mumbai,Kids,Soccer,0,4500,,Online,0,-157500,L
PUM700042,22,48.8,Puma Mayze Stack,Jaipur,Women,Training,0,2800,,Online,0,-61600,L
PUM679239,24,48,Puma Future 7 Play FG Jr,Chennai,Kids,Running,5150,2520,,Online,64272,3792,L
PUM570146,30,30,Puma Stewie 2,Mumbai,Men,Training,8100,3510,,Online,170100,64800,L
PUM374202,8,15.1,Puma Orbit FG,Hyderabad,Men,Lifestyle,10830,0,,Online,73557.36,73557.36,L
PUM991934,3,47.2,Puma King Pro FG W,Chennai,Women,Basketball,17480,9560,,In-Store,27688.32,-991.68,L
PUM979908,11,18.6,Puma Evolve Run Mesh Jr,Delhi,Kids,Training,11400,6640,,In-Store,102075.6,29035.6,L
PUM909304,49,18.7,Puma Retaliate 2 W,Hyderabad,Women,Lifestyle,6520,3670,,In-Store,259737.24,79907.24,L
PUM166652,47,40.8,Puma Magnify Nitro 2 W,Hyderabad,Women,Lifestyle,16340,7460,,In-Store,454644.16,104024.16,L
PUM889084,30,39.3,Puma Softride Ruby W,Mumbai,Women,Training,4930,1750,,Online,89775.3,37275.3,L
PUM871861,37,5.2,Puma Future Ultimate FG W,Mumbai,Women,Soccer,8350,3900,,In-Store,292884.6,148584.6,L
PUM503076,11,0.3,Puma Ella W,Ahmedabad,Women,Soccer,4240,1610,,Online,46500.08,28790.08,L
PUM112134,22,20,Puma Ella W,Pune,Women,Basketball,3630,1350,,Online,63888,34188,L
